Gene	GV.0	GV.1	MI.0	MI.1	MII.0	MII.1	PN.0	PN.1	CL.0	CL.1	MOR.0	MOR.1	ICM.0	ICM.1	TROPH.0	TROPH.1
L1P4e	3.346380115	3.525531583	2.735794224	3.573397949	2.328142816	2.428036251	2.681249457	1.684140516	4.435741823	4.575265659	4.787323199	4.138123923	5.184961225	5.436270838	4.625510726	4.629012265
(GAGTG)n	2.428842275	3.240802106	1.918658281	1.868141214	2.076604049	2.086999333	2.075528396	2.421106111	4.720044846	4.15515717	4.43222824	4.286222562	4.163266154	4.290840398	3.907281694	3.759072806
L1PB	6.871171466	6.704995099	6.87728004	6.4968641	6.106351392	5.845444655	6.296800277	5.952175603	8.424089051	8.261618739	8.438505386	8.257345485	8.350093215	8.744298116	7.972676112	8.229766738
MER11C	6.880969093	6.949290353	6.166585794	6.307475264	6.295311423	6.470127584	6.40058938	5.93206803	8.396833296	8.383704906	8.374469947	8.106090095	8.975297563	8.927684691	8.048482406	8.329451983
MLT1E2-int	2.066272196	1.159882111	1.433231454	2.09946676	1.143718245	2.823964927	1.799893953	2.635230916	4.285324981	4.663621533	4.620673329	5.037195014	5.141239848	4.738299375	4.507674235	5.276131242
AluYf5	2.80323779	2.503836512	2.655623875	1.988435448	2.638482936	1.880548456	2.50616275	2.169567344	4.766215027	4.272196591	5.800379352	5.696854882	6.084656319	6.09193633	5.522940992	5.866876095
MER21-int	5.633956705	5.47625068	5.6084899	5.587753242	5.118914854	4.687903378	5.114208864	4.916801273	7.349282984	7.013838672	8.117099156	7.95381012	8.42036823	8.515572958	8.027226846	8.127504003
DNA1_Mam	0.843879775	0.918874011	3.018193955	1.432042099	1.932214139	1.350033739	1.639429281	1.477689639	3.799898154	3.677835392	5.028331298	4.420523654	5.001515084	5.586296282	4.238487603	4.110545176
Looper	4.813506125	4.557474476	5.287892091	5.132481818	4.903455146	3.537660742	4.397456491	4.491495439	6.797121069	6.410551514	7.681920518	7.625638084	8.160531186	8.226585856	7.541800019	7.942750962
(CTTTA)n	-2.326045227	-2.540557607	-0.888696641	-2.655420742	-2.315713374	-1.819891262	-2.44803356	-2.222750079	0.947455342	-1.99458995	-0.994036515	1.736025479	1.44080013	1.568374374	-1.046914616	0.486054311
L1PA17	8.475663132	8.045343842	8.52985877	8.152739031	7.434156053	7.210775874	7.826926912	7.611720971	10.06322153	9.651518692	10.21845987	10.0942057	10.6681754	10.63930032	10.07397123	10.10627414
AluYf4	5.973162791	5.721537238	6.137365656	6.751847022	5.573029875	5.43749658	5.601814989	5.470736878	7.599304323	7.761966373	8.573919561	8.465888958	8.705711823	9.202096186	8.299599117	8.291260767
(TTCGGG)n	-2.326045227	-2.540557607	-2.473659142	-1.070458241	-2.315713374	-1.819891262	-2.44803356	-2.222750079	1.477970059	-1.99458995	-0.994036515	-1.071329443	-0.881127965	-0.753553721	-1.046914616	-1.098908189
MER11A	6.018250681	5.881507159	6.223308384	6.155150893	5.363766725	5.256924335	5.896262348	5.771603358	8.075592908	7.827184032	9.211756735	8.988015018	10.58902247	10.51498828	8.719614292	8.865432678
Tigger6b	3.604692111	2.885707147	4.726013203	3.787522754	2.207848582	1.880548456	2.909518445	2.025177434	4.220473836	5.016637306	5.381002917	5.371614053	6.357276774	6.426355369	5.492244195	5.695507677
(GTATG)n	-0.741082726	-0.218629513	-2.473659142	-2.655420742	-2.315713374	-1.819891262	-0.863071059	-2.222750079	-2.222469659	1.705849769	2.465395104	1.250598652	1.44080013	2.053801201	1.275013479	1.708446733
(ATAAG)n	-0.741082726	-0.218629513	-2.473659142	0.15193418	-2.315713374	-1.819891262	-2.44803356	-2.222750079	1.236961959	-1.99458995	1.32789158	-1.071329443	-0.881127965	2.41637128	-1.046914616	-1.098908189
(TTGTG)n	1.761417614	1.159882111	-2.473659142	0.804010877	0.854211627	1.350033739	-0.863071059	0.099178016	1.864993182	1.705849769	1.813318407	2.629110276	1.44080013	2.053801201	2.653525102	2.071016812
MER41G	5.26641181	4.990823853	4.537568114	4.287093764	3.834033745	3.794818582	3.224391782	4.285044561	5.901651652	5.953777282	5.195788044	5.037195014	4.791297377	4.738299375	4.379350138	4.831829148
GC_rich	8.653379968	9.017384679	9.620088521	9.993161542	9.233589994	9.661403642	9.651642995	9.297377471	11.43741477	11.68500011	13.78778421	13.78124883	13.36968857	14.16451753	13.82734636	13.69657346
(GGGAGA)n	1.761417614	2.214329895	1.774268372	2.959289102	3.110551381	2.57242616	3.279886895	3.505170375	5.471017298	5.440038278	5.720209003	5.467829369	6.06138654	6.27986928	5.219871924	4.923459624
U5	1.761417614	-0.218629513	1.433231454	3.125938972	0.854211627	1.350033739	0.721891441	2.025177434	3.332119192	3.786769764	4.678388827	4.354935312	4.791297377	5.655837215	4.310637388	4.923459624
LTR7A	-0.741082726	-0.218629513	0.33369578	-2.655420742	-2.315713374	-0.234928762	-2.44803356	-2.222750079	0.099458435	-0.409627449	-0.994036515	1.736025479	0.703834535	0.831408779	1.275013479	-1.098908189
(TAAAAA)n	2.628151083	1.707369906	3.141050702	3.177469272	3.792811083	3.134305048	2.50616275	2.635230916	4.977202685	4.113934507	5.072052676	4.710030271	5.049609372	5.268814092	4.507674235	5.240941813
AluSq4	6.061972058	5.994717769	6.324002384	6.476436219	6.072303911	5.914818358	6.125613627	5.591031112	7.882129094	7.958151298	8.539293218	8.530441346	8.969058872	9.109083636	8.39810023	8.610175623
(CAGTC)n	-2.326045227	-2.540557607	-2.473659142	-2.655420742	-2.315713374	-1.819891262	-2.44803356	-2.222750079	0.099458435	-0.409627449	-0.994036515	-1.071329443	-0.881127965	-0.753553721	1.760440306	0.486054311
LTR73	3.556597822	3.935175824	2.883892863	3.648360006	3.176139722	2.428036251	3.333326153	2.421106111	5.143852555	4.825589013	5.448906981	5.303709989	5.887056359	5.932946806	5.328124815	5.05083893
MER123	1.133386392	0.266797315	-2.473659142	0.15193418	0.491641548	0.502036832	-2.44803356	0.584604843	2.42138653	0.812764972	3.093426327	1.736025479	-0.881127965	2.053801201	2.653525102	2.807982406
(TAAAA)n	4.3604553	4.14594292	5.177392549	4.828395035	4.554651345	4.012998752	4.494480945	4.406606541	6.75194493	6.129531362	6.35469164	6.460052018	7.007615284	7.007997511	5.895599889	6.081000901
(CGAA)n	-2.326045227	-2.540557607	-2.473659142	-0.333492647	-2.315713374	-1.819891262	-2.44803356	-2.222750079	0.947455342	0.327338145	-0.994036515	-1.071329443	-0.881127965	-0.753553721	-1.046914616	-1.098908189
(AGGTG)n	2.197516729	2.317423388	1.918658281	1.045018976	1.932214139	1.880548456	1.799893953	1.684140516	3.610420355	3.936147388	3.253890999	1.736025479	2.819311753	2.946885997	2.123010385	1.708446733
(TAAG)n	1.133386392	-0.218629513	0.985772477	1.432042099	0.491641548	0.502036832	-0.126105465	1.236681539	2.635511336	2.863391046	3.093426327	1.250598652	1.44080013	3.153336874	1.760440306	2.807982406
LTR26	5.040276987	4.860321829	5.219827816	4.79579037	4.579104389	4.288633194	4.900694594	4.518716907	6.769052187	6.702377577	6.225132006	6.167075297	6.216904118	6.385997631	6.051117467	5.934514812
HERVK-int	6.748096236	6.626860538	6.846012979	6.486686315	6.462363755	6.314535058	6.853462635	6.460244505	8.78665913	8.559039344	12.59666748	12.55700217	13.70940061	13.81683568	12.24267205	12.1970042
MER52-int	4.639739058	4.772325348	4.468855364	4.399861694	3.988067374	3.038089733	4.18132306	3.92699704	6.030195773	6.108697859	6.336880363	6.69022179	7.124496584	7.135189528	5.918869668	6.249819965
(CGGG)n	-2.326045227	-2.540557607	-2.473659142	-2.655420742	-2.315713374	0.502036832	-2.44803356	-2.222750079	0.099458435	0.327338145	-0.994036515	-1.071329443	-0.881127965	0.831408779	-1.046914616	1.223019905
BSR/Beta	9.40484942	9.562402278	8.622397097	8.630559364	8.844788373	8.784661967	9.280312155	9.034048307	11.14180182	11.17799382	11.20594249	11.14329324	11.69559256	11.62771883	11.02555299	11.07383183
(CTCG)n	-2.326045227	-0.955595107	-2.473659142	-1.070458241	-0.730750873	-1.819891262	-0.863071059	-2.222750079	0.947455342	0.812764972	-0.994036515	-1.071329443	-0.881127965	2.705877897	1.275013479	-1.098908189
LTR59	2.197516729	1.707369906	1.918658281	1.868141214	-0.730750873	0.502036832	1.458857036	1.236681539	3.203795095	3.497263147	4.050357605	3.882866868	4.791297377	3.638763702	3.345402806	2.360523429
L1P1	7.819886919	7.574486043	7.791955905	7.859293312	7.174134586	6.997092361	7.507616347	7.226398566	9.497346944	9.183452379	9.6068056	9.474600326	10.05330008	10.13747047	9.337869134	9.40193369
(CACCT)n	1.761417614	2.214329895	1.433231454	0.51450426	0.491641548	0.502036832	0.359321362	2.906532938	4.253263772	3.8880531	6.039386487	5.894454842	6.919771935	6.522570684	5.918869668	5.408886451
AluYk12	2.428842275	1.546905234	2.570734978	1.988435448	2.076604049	1.639540356	1.639429281	0.947174922	3.754810264	2.64926624	5.114487942	4.994759748	4.610725131	6.09193633	5.019174574	5.501004653
THE1B	9.786720055	9.723591732	9.590072978	9.596357515	9.024693117	8.874466625	9.317252539	9.123209517	11.23760222	11.12289082	11.84181652	11.80307563	12.14798668	12.2156529	11.72395572	11.75108325
Tigger3a	8.475663132	8.448836892	8.447437946	8.326859863	7.708040979	7.721205353	7.83621219	7.747355811	9.794686727	9.700203205	10.55044501	10.53738741	10.9177488	10.97053374	10.4333707	10.61919652
MLT1D-int	5.220849233	4.927047943	5.861731213	5.977574455	5.689911175	5.31966009	5.144423477	4.765934608	6.851671803	6.991251987	6.754156335	6.703457617	7.019738843	7.451017423	6.420690934	6.861093743
MER34C	3.604692111	3.187362847	3.755159549	3.787522754	3.41220708	2.93499624	3.279886895	3.269103017	5.45701044	4.947924556	5.114487942	5.037195014	4.610725131	4.80103513	3.811066379	4.878371734
(CCCGG)n	-2.326045227	-0.955595107	-0.151731047	0.15193418	0.006214721	-1.819891262	-0.863071059	-2.222750079	0.947455342	0.327338145	-0.994036515	1.736025479	1.44080013	-0.753553721	1.275013479	1.223019905
HERV-Fc1_LTR3	-2.326045227	-2.540557607	-2.473659142	-2.655420742	-2.315713374	-1.819891262	-2.44803356	-2.222750079	0.099458435	-1.99458995	1.32789158	1.250598652	2.288797036	2.946885997	0.538047884	2.988554652
MSR1	4.568772536	4.448127079	4.783728701	4.287093764	4.626801131	4.51995874	4.585389442	4.64761464	6.439308438	6.616434848	7.140389806	7.00013292	7.283778961	7.766082532	6.753985284	6.622190999
(TCCG)n	1.580845369	3.567966849	3.548708671	4.263442495	3.988067374	4.288633194	4.121822048	3.610139935	5.3244248	6.190285393	7.314302515	7.502317745	7.780650132	8.4680334	7.54927514	7.388931844
LTR55	4.243810381	4.659114737	4.603156455	4.355806514	3.706654439	4.408927428	4.05976108	4.117099924	6.030195773	5.976953604	5.97174777	5.467829369	5.860339021	5.475264969	5.39602888	5.129910501
LTR57-int	4.75077037	4.659114737	4.875069012	4.828395035	4.192081266	4.288633194	4.864849395	4.597428883	6.830098391	6.427474817	6.244368225	6.363298785	6.06138654	5.932946806	5.667330901	6.552143502
LTR24	4.568772536	3.967237033	3.457078196	4.355806514	3.706654439	2.703670694	3.891816443	3.754529844	5.78315489	5.656461742	6.521663324	6.06822191	6.31854438	6.883070899	6.008367819	6.352302922
L1PA7	10.88994271	10.69948834	11.39795737	11.09035861	10.38840641	10.07151273	10.11873404	9.838958626	12.04013908	11.68015404	12.53136194	12.5370409	13.19660572	13.21628245	12.27684386	12.47556708
Merlin1_HS	2.066272196	1.983004349	3.1987662	3.534403817	2.076604049	2.57242616	1.011398059	1.684140516	2.635511336	3.733330505	4.936700823	5.404403988	6.037735272	5.354970736	3.345402806	4.878371734
(TTTAG)n	0.481309695	-0.955595107	-2.473659142	1.432042099	0.006214721	-1.819891262	-0.863071059	-0.637787578	1.684420936	0.327338145	4.050357605	2.629110276	3.206334876	2.946885997	2.859975979	2.360523429
Kanga1a	5.251383601	4.754063141	5.788435704	5.848404996	4.782318709	4.369933296	4.77113496	4.571665787	6.65711359	6.435862602	7.044882475	6.865308496	7.201021076	7.441203133	6.740987943	7.289109096
HY5	-2.326045227	-2.540557607	0.33369578	-0.333492647	-2.315713374	-1.819891262	-2.44803356	-2.222750079	-2.222469659	0.327338145	0.590925986	2.098595559	2.819311753	2.946885997	2.412517002	-1.098908189
(TTTCG)n	-0.741082726	-2.540557607	-2.473659142	0.804010877	-2.315713374	-1.819891262	-2.44803356	-0.637787578	0.584885263	0.812764972	2.912854081	0.513633058	-0.881127965	0.831408779	2.123010385	0.486054311
L1PB1	10.2478386	10.07759844	10.30585504	10.0603268	9.443758747	9.22927661	9.776872531	9.623915603	11.71609917	11.40241612	12.3098869	12.30003883	12.8719843	12.8357463	12.10330867	12.26372059
MER57D	4.3604553	4.200909379	4.745509379	4.239397021	4.223445437	3.734697589	4.446784203	3.449675263	6.094942954	5.68489015	6.598420523	6.841559894	6.826231167	7.480065956	6.646572341	6.432473271
MER65B	3.100219528	2.214329895	-2.473659142	2.770844013	3.566929675	1.880548456	2.50616275	2.635230916	4.720044846	4.234228741	4.36351549	5.037195014	4.951762049	4.918871621	4.082368401	4.967181001
LTR5_Hs	7.517875824	7.202593787	6.683687794	6.590131964	6.76377141	6.691861391	7.341500085	7.158792872	9.155283136	9.061370285	11.01614189	11.01381102	11.56827865	11.70869291	10.56549318	10.65889848
(GGAA)n	5.645498327	5.430985947	5.825548877	5.715266665	5.405385815	5.235391173	5.523509994	5.511959541	7.295199729	7.437951951	7.367907259	7.502317745	7.66961882	7.734286313	7.035234425	6.972554173
(CTAAA)n	-0.004117132	-2.540557607	-0.151731047	-0.333492647	-2.315713374	-1.819891262	-0.863071059	-0.637787578	1.236961959	0.812764972	1.813318407	2.629110276	3.02576263	3.494373792	2.123010385	1.223019905
MSTB2-int	2.197516729	1.983004349	2.480537169	1.045018976	2.076604049	0.98746366	2.409947435	2.532137423	4.597709303	3.982689974	3.529525441	4.138123923	4.545136789	4.290840398	3.907281694	4.258643815
MER70C	4.273867615	4.279621355	2.883892863	2.629981477	3.615023963	3.734697589	3.961357376	4.186640857	5.760523915	6.0552586	5.155710605	5.371614053	5.658030846	5.816301887	4.975453197	4.733981825
UCON10	0.843879775	-0.218629513	0.985772477	-0.333492647	1.384726344	-0.234928762	-0.126105465	-0.637787578	2.025457854	0.812764972	-0.994036515	2.629110276	-0.881127965	-0.753553721	2.412517002	2.601531529
MSTB-int	6.292340275	6.197534652	5.65046217	6.082671518	5.320911246	4.78002158	5.416152585	5.578149821	7.334036395	7.334084978	7.646208422	7.487091271	8.224780543	8.107533185	7.107903493	7.512116608
Cheshire_Mars_	-2.326045227	-2.540557607	-2.473659142	-2.655420742	-2.315713374	-1.819891262	-2.44803356	-2.222750079	-2.222469659	0.812764972	1.32789158	-1.071329443	0.703834535	2.053801201	-1.046914616	-1.098908189
MamGyp-int	3.604692111	3.763223141	3.676087978	4.112763583	3.750375816	2.086999333	2.681249457	2.82164404	4.696393578	4.481143481	4.678388827	4.95103837	5.718784877	5.079336293	4.567795228	4.733981825
(TTGGGG)n	-2.326045227	-0.955595107	2.883892863	0.51450426	-2.315713374	-1.819891262	0.359321362	0.584604843	2.301092297	2.397727473	1.32789158	0.513633058	2.288797036	2.053801201	0.538047884	-1.098908189
MER97a	2.959356992	1.546905234	2.883892863	4.214943978	2.542267621	2.086999333	3.106555292	1.864712762	4.832812776	3.982689974	4.73388394	4.483259409	4.791297377	5.027805992	4.379350138	5.009616267
MER83B-int	2.80323779	2.214329895	3.793127399	3.275316596	1.771749467	2.267571579	3.166676284	3.06265214	4.720044846	5.144961403	4.983243409	4.905950481	5.913287901	5.987913265	4.507674235	5.77145653
THE1A	7.612064099	7.446706405	7.524931288	7.669884713	6.990348315	6.79849424	7.328399472	7.175993613	9.180009513	8.960333342	9.174635603	9.07714714	9.777975998	9.805823369	9.168618383	9.2923354
LTR24C	4.149688204	3.799292395	4.034135498	3.787522754	2.638482936	3.038089733	3.818752981	3.558609634	5.498629529	5.521109889	5.747430472	5.58688204	6.467600189	6.212230563	5.582442004	6.020032883
(CAGT)n	-0.004117132	0.918874011	-0.888696641	-2.655420742	-0.730750873	-0.234928762	1.639429281	0.584604843	1.864993182	3.733330505	3.093426327	3.973064677	2.578303653	4.200642589	1.760440306	2.988554652
(CATGT)n	-0.741082726	0.629367394	0.33369578	1.045018976	-2.315713374	-0.234928762	0.721891441	-0.637787578	2.731726651	0.812764972	0.590925986	2.098595559	3.206334876	2.053801201	0.538047884	0.486054311
LTR45B	5.325006464	5.348185641	4.875069012	5.092772108	4.739569061	5.074926501	5.0833479	4.463750448	6.600897581	6.638405248	6.521663324	6.565295178	6.278743371	7.527217049	6.229209789	6.714873002
LTR21B	2.197516729	1.707369906	-0.888696641	-0.333492647	-2.315713374	0.98746366	-0.126105465	0.584604843	1.477970059	2.528972006	2.912854081	3.452232513	2.578303653	4.974366733	3.47664734	4.030374827
LTR22B	3.455314487	3.567966849	3.08092971	3.973935878	2.328142816	2.428036251	2.761419806	2.532137423	4.696393578	4.15515717	5.481696916	5.404403988	6.06138654	6.365387351	5.847903147	5.934514812
L1PB2	7.344611022	7.004406825	7.487790553	7.351606525	6.475449514	5.981008637	6.783187621	6.625872861	8.634733812	8.366257135	9.118402992	8.938499175	9.678249125	9.641980414	8.771667561	9.128707754
(CTACT)n	-2.326045227	-2.540557607	-0.151731047	-2.655420742	-0.730750873	-1.819891262	-0.863071059	-0.637787578	0.584885263	1.464841669	1.813318407	1.736025479	0.703834535	-0.753553721	0.538047884	0.486054311
LTR19C	3.977735521	3.935175824	3.866190861	2.702131263	3.615023963	3.908029192	3.333326153	3.331838773	5.261346118	4.947924556	6.406842922	6.128342902	6.919771935	7.147313087	6.008367819	6.318944325
(CTA)n	3.651234697	3.726228933	3.969284354	3.534403817	3.566929675	3.038089733	3.574334253	2.635230916	5.108447219	4.825589013	4.936700823	5.195457098	5.422652783	6.066625241	5.428818815	5.344035306
HERVIP10FH-int	7.207284505	7.185660552	6.698768367	6.801960137	6.36728121	6.35503442	6.709313375	6.54873939	8.516467022	8.298881699	8.241977677	8.35703073	9.120280229	9.163818358	7.724574853	7.969870089
MER57E2	-2.326045227	-0.955595107	1.613803699	0.804010877	-2.315713374	-1.819891262	-0.863071059	0.099178016	2.025457854	0.327338145	2.465395104	3.68355806	3.366799548	3.890302469	3.47664734	3.293409233
AluYa8	4.243810381	3.567966849	4.002074289	3.684429261	2.328142816	2.57242616	3.434609489	3.331838773	4.896471413	5.406289487	5.381002917	5.723086424	6.152295036	6.406317616	5.256866132	5.977907408
MLT1F2-int	4.273867615	4.227626717	4.645281931	4.582983998	3.29899647	2.93499624	4.151879282	4.081030669	5.982101485	5.80630995	6.406842922	6.329549994	6.618717922	6.541067028	5.895599889	6.52314363
(GTGTG)n	2.531935768	1.707369906	1.613803699	1.432042099	1.771749467	1.350033739	1.458857036	1.236681539	3.135082345	3.134693067	4.215416851	4.994759748	5.268619154	4.80103513	3.907281694	3.94548593
MLT1G1-int	4.243810381	4.14594292	4.910045151	4.937036295	3.706654439	3.734697589	3.818752981	4.252983352	5.911956661	5.726509239	5.381002917	5.642916075	6.278743371	6.630150571	5.552998226	6.040643163
(CCCTAA)n	3.228543625	3.567966849	4.645281931	2.702131263	2.076604049	3.038089733	3.574334253	3.391959765	5.539081573	5.060692486	5.481696916	5.799035277	8.838260856	5.816301887	5.492244195	5.376825242
