Gene	GV.0	GV.1	MI.0	MI.1	MII.0	MII.1	PN.0	PN.1	CL.0	CL.1	MOR.0	MOR.1	ICM.0	ICM.1	TROPH.0	TROPH.1
AC004447.2	2.459813263	2.341674533	2.533247652	2.49535705	1.820803485	1.812770628	1.631581607	1.608842132	1.322919526	0.792690699	3.083646827	2.715214644	3.184440246	3.520504344	2.962685413	2.769089979
AC004448.5	-5.055886575	-2.958449191	-5.254654907	-3.046901	-3.489051777	-4.596620308	-3.551640217	-4.930316679	-3.692030816	-2.232844393	-0.169333914	0.262042016	-1.436146164	0.86415721	-0.633165404	-0.541697558
AC004453.8	4.007508506	3.974651283	3.83015348	3.847916763	3.100911405	2.965622116	4.214336464	4.094822883	5.446667628	5.604558277	7.470187685	7.531057346	7.491631798	7.448466168	7.409737558	7.603744758
AC004471.9	-1.14899598	-0.326180976	-5.254654907	-3.783866594	-1.167123682	-0.509157467	-1.436162999	-1.760391678	1.13239762	1.674046202	-0.375784792	-0.223384811	0.634243164	0.041034972	0.765383973	0.150180147
AC004538.3	5.346059549	5.257811646	5.293203599	5.194367177	5.817009912	5.502727502	5.842822478	5.721631931	3.992133363	4.076144646	-0.616792891	-0.429835689	0.329388582	-0.199973128	-1.770668928	0.150180147
AC004540.5	1.010202615	1.12901365	0.171609847	1.006210336	-0.681696855	-1.137188689	0.289662037	0.624272172	0.008408903	-1.13330872	-1.754296415	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-2.657174775
AC004603.4	-2.248531653	-2.473022364	-2.084729906	-0.976511672	-2.752086183	-3.011657807	-3.551640217	-1.760391678	-1.189530475	-5.040199315	-4.07622451	-4.130275407	-3.758074259	-1.337476651	-4.092597023	-4.242137276
AC004637.1	-5.055886575	-3.695414786	-5.254654907	-5.368829095	-5.074014278	-3.011657807	-3.551640217	-3.345354179	-2.955065221	-0.086003005	-0.616792891	-0.042812566	0.148816337	0.984451443	-1.770668928	-0.782705657
AC004771.1	-0.968423734	-0.888059864	-2.084729906	-2.198904094	-1.614582659	-1.137188689	-1.436162999	-0.682389166	-2.955065221	-0.18221832	-4.07622451	-2.545312906	-3.758074259	-3.659404746	-2.507634522	-1.434782354
AC004840.9	4.925680707	4.885785796	4.009787693	4.046912673	4.766763646	4.749893425	4.94687661	4.969040244	4.196712433	4.341343636	2.581986973	3.049633683	4.042825641	4.115382313	2.282442409	2.746547411
AC004870.5	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-0.007319701	-4.930316679	4.172155329	3.802151028	0.678662992	0.393286549	-2.173111758	-2.074442246	-0.392157304	0.512750226
AC004893.11	3.119039107	3.183147087	2.838102234	3.256879748	3.178651155	3.374923246	3.234084689	3.405073675	3.571629624	3.881641622	3.123447835	3.590823782	3.421834831	3.540267599	2.849917483	3.658729532
AC004924.1	0.073396442	-1.820945668	-0.862337485	-1.909397476	-1.167123682	-3.011657807	-1.436162999	-1.760391678	-1.576553598	-2.232844393	-2.491262009	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
AC004941.3	-0.101690265	-0.151094269	-0.731092951	-1.281366254	-1.904089276	-1.426695306	-1.677171099	-0.842853838	-2.955065221	-1.580767697	-4.07622451	-2.545312906	-3.758074259	-3.659404746	-2.507634522	-1.434782354
AC004967.7	-0.300999073	-0.235983167	-0.862337485	-2.561474173	-1.167123682	-1.426695306	-0.492746528	-0.072335684	-0.884675893	-1.13330872	-1.754296415	-2.545312906	-3.758074259	-2.074442246	-2.507634522	-4.242137276
AC004980.7	-1.14899598	-0.235983167	0.030747312	-0.324434976	-3.489051777	-1.789265386	-0.007319701	-0.842853838	0.555896698	1.025889875	1.806418539	1.484434437	1.733778837	2.362963067	1.333667732	1.115414729
AC004987.9	5.784104495	5.478678653	4.760760145	4.958723549	5.860413763	5.659588381	5.816866245	5.89384653	4.151366856	3.851584388	5.460993891	5.418546502	4.201927673	4.891342039	5.297571934	5.160874748
AC005014.5	-0.412030386	-1.032449773	-1.554215189	-1.909397476	-1.167123682	-0.89618059	-0.492746528	0.11407744	-2.107068315	-1.339759597	-1.268869588	-4.130275407	-0.950719337	-2.074442246	-0.922672021	-2.657174775
AC005037.1	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-2.752086183	-3.011657807	-5.136602718	-4.930316679	0.337716528	-0.792271802	-1.268869588	-0.223384811	-3.758074259	-3.659404746	-4.092597023	-4.242137276
AC005042.2	-5.055886575	-2.473022364	-1.167192066	-3.783866594	-5.074014278	-4.596620308	-2.329247795	-4.930316679	-0.522105814	-0.792271802	-0.616792891	-1.322920485	-1.436146164	-0.852049824	-0.922672021	-1.920209181
AC005042.4	2.395324536	2.103327006	1.486812079	2.014875197	1.192772263	1.593204251	1.733762002	1.545416752	-0.75343136	0.842443734	-4.07622451	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-4.242137276
AC005062.2	-0.968423734	-2.473022364	-3.669692407	-0.976511672	-2.752086183	-1.426695306	-0.888675204	-2.608388584	-2.469638394	-3.455236815	-4.07622451	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-4.242137276
AC005077.12	-1.14899598	-2.958449191	-3.669692407	-3.783866594	-2.752086183	-1.789265386	-0.613040761	-0.537999257	-0.067539951	0.004194804	-1.268869588	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-4.242137276
AC005082.12	0.229515644	0.986409254	0.417770435	-0.414632785	-0.319126776	-0.689729712	-1.677171099	-0.406754723	0.080558688	0.741160398	-2.491262009	-0.670843788	-0.950719337	-1.337476651	-4.092597023	-1.920209181
AC005102.1	0.777003439	0.602265763	-0.396673912	-1.281366254	-0.119817967	-0.689729712	-0.092208598	0.023879631	-2.469638394	-3.455236815	-4.07622451	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-1.920209181
AC005150.1	0.874850762	1.227417354	-1.006727394	-0.613941593	1.301025154	0.612833058	0.417986134	1.259507879	0.989793224	1.025889875	0.171703004	0.117652107	-0.29864264	-2.074442246	-0.185706427	-1.920209181
AC005154.6	-2.248531653	-1.192914445	-2.932726812	-3.046901	-1.904089276	-2.274692213	-1.229712122	-1.760391678	-0.232599197	-0.647881893	-4.07622451	-4.130275407	-1.436146164	-2.074442246	-4.092597023	-2.657174775
AC005154.8	-5.055886575	-5.280377286	-5.254654907	-0.845267139	-5.074014278	-4.596620308	-2.814674623	-4.930316679	-5.276993316	-5.040199315	-4.07622451	-2.545312906	-3.758074259	-1.337476651	-4.092597023	-1.920209181
AC005176.2	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-5.276993316	-5.040199315	-1.268869588	-0.429835689	2.983392727	2.969951874	-0.392157304	-1.434782354
AC005224.2	-1.596454957	-2.473022364	-1.347764312	-5.368829095	-3.489051777	-4.596620308	-1.677171099	-3.345354179	0.395432026	-1.339759597	0.781756485	0.513580783	1.099906736	0.428058095	0.2997204	-1.072212275
AC005255.3	1.283963428	1.377834196	-0.610798718	0.464060919	1.075732842	0.895232788	1.631581607	1.699039941	1.882878021	1.754216551	2.298814921	2.279115529	1.28631986	1.895184105	2.097227536	1.907609844
AC005262.4	-2.73395848	-2.110452285	-1.006727394	-2.561474173	-2.266659356	-3.011657807	-3.551640217	-2.608388584	-0.633137126	-0.516637359	0.781756485	0.823920904	1.599477746	1.469878271	0.430964934	0.802256843
AC005276.1	3.654919858	3.41659024	3.184136945	3.158647911	3.27028163	2.769701906	3.097016959	2.831234553	1.711691371	1.925584969	1.133228856	1.079177959	1.52732796	0.428058095	-0.185706427	-0.782705657
AC005306.3	-1.14899598	-0.75681533	-0.731092951	-0.976511672	-0.681696855	-1.789265386	-2.814674623	-1.470885061	-0.633137126	0.245202903	-0.169333914	0.624612095	0.765487697	0.041034972	0.765383973	-0.782705657
AC005307.3	-1.885961574	-0.75681533	-5.254654907	-1.281366254	-1.614582659	-1.789265386	-2.814674623	-2.608388584	-5.276993316	-5.040199315	-4.07622451	-1.808347312	-2.173111758	-2.074442246	-4.092597023	-4.242137276
AC005330.2	-3.470924075	-3.695414786	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-3.551640217	-3.345354179	-1.576553598	-0.18221832	-2.491262009	-0.670843788	-1.436146164	-3.659404746	-0.922672021	-1.920209181
AC005355.1	0.725473138	1.195356145	0.030747312	-0.159375729	0.653906177	1.131300147	1.167178031	1.178207777	-0.322797006	-0.18221832	-0.375784792	-1.322920485	0.148816337	1.469878271	-0.922672021	-1.434782354
AC005355.2	0.725473138	0.785711904	-1.554215189	-0.724972905	-0.319126776	-0.204302885	0.644756996	0.198966338	-3.692030816	-1.13330872	-4.07622451	-0.429835689	-3.758074259	-3.659404746	-0.633165404	-1.072212275
AC005481.5	-1.14899598	-1.820945668	-0.300458597	-1.668389377	-1.904089276	-3.011657807	-1.229712122	-1.760391678	-1.029065803	-5.040199315	-1.268869588	-1.808347312	-3.758074259	-2.074442246	-4.092597023	-4.242137276
AC005487.2	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-3.551640217	-4.930316679	-0.419012321	-0.086003005	-1.754296415	-1.808347312	-3.758074259	-3.659404746	-4.092597023	-1.434782354
AC005488.1	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-3.551640217	-4.930316679	-1.576553598	-0.647881893	-4.07622451	-4.130275407	-1.436146164	-3.659404746	-4.092597023	-4.242137276
AC005517.3	-5.055886575	-3.695414786	-1.795223289	-5.368829095	-5.074014278	-3.011657807	-3.551640217	-4.930316679	-2.955065221	-0.792271802	0.781756485	0.393286549	1.796514593	1.198576249	1.579828319	0.615843719
AC005518.2	-0.300999073	0.145887468	-1.167192066	0.05743566	-0.430158088	-0.509157467	-0.182406407	-2.608388584	-5.276993316	-1.13330872	-4.07622451	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-4.242137276
AC005532.5	-1.355446857	-2.110452285	-2.084729906	-0.613941593	-2.752086183	-0.509157467	-1.677171099	-0.842853838	1.409507211	0.317352689	0.781756485	1.079177959	-0.588149257	0.247485849	0.551259167	1.430288066
AC005546.2	-5.055886575	-5.280377286	-3.669692407	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-2.608388584	-2.955065221	-2.718271221	-0.375784792	0.513580783	-0.588149257	0.732912676	1.192805196	0.615843719
AC005550.3	-2.73395848	-3.695414786	-5.254654907	-2.561474173	-3.489051777	-2.274692213	-3.551640217	-2.608388584	-5.276993316	-3.455236815	-0.375784792	-1.322920485	1.599477746	-3.659404746	-4.092597023	-1.072212275
AC005562.1	0.435966521	-0.75681533	0.67608243	-0.324434976	-0.550452322	-0.073058352	0.148799501	-0.537999257	3.013025531	3.031263047	2.743954453	2.583970111	2.871282361	3.947925567	1.790046027	3.070745679
AC005592.1	4.055249095	3.739213442	3.483437352	3.448154528	4.435760726	4.058015721	4.472576021	4.196387793	2.956626361	2.760700584	-1.754296415	-1.808347312	-3.758074259	-3.659404746	-4.092597023	0.150180147
AC005592.2	-0.101690265	-0.636521097	-1.795223289	-0.845267139	-0.826086764	-0.073058352	-0.492746528	0.023879631	-1.817561698	-1.13330872	-4.07622451	-0.960350405	-3.758074259	-3.659404746	-4.092597023	-4.242137276
AC005618.6	-3.470924075	-5.280377286	-5.254654907	-5.368829095	-2.752086183	-4.596620308	-2.814674623	-4.930316679	0.504366397	1.618012167	-4.07622451	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-2.657174775
AC005682.5	1.544026267	1.539801676	1.945017437	1.106904336	1.525898564	1.380659616	1.758215046	1.889862283	4.313593734	3.979391413	5.309637891	5.272736617	5.636388436	5.7856101	5.389202409	5.524391633
AC005682.7	-2.73395848	-1.373486691	-1.795223289	-2.561474173	-1.37357456	-3.011657807	-1.049139876	-2.608388584	-1.189530475	-0.516637359	-2.491262009	-0.670843788	-1.436146164	-0.199973128	-0.392157304	-1.920209181
AC005785.2	-1.355446857	-1.032449773	-2.447299985	-1.909397476	-1.904089276	-2.274692213	-0.888675204	-1.229876961	1.352363304	1.701267671	0.171703004	0.513580783	0.996813243	1.198576249	-0.392157304	0.28142468
AC005789.11	0.921393348	1.195356145	0.299933944	-0.976511672	-0.119817967	-0.204302885	0.478107127	0.427235325	0.149271438	0.514389536	0.56763168	1.227276598	0.329388582	1.095482756	-0.392157304	0.005790237
AC005795.1	2.14378577	2.219468601	1.513529417	1.811079995	2.393591272	2.660767535	2.987518594	2.921432362	3.311721319	3.525854723	4.613773462	4.316807819	4.24755029	4.204781398	4.379078192	4.277498977
AC005808.3	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-1.677171099	-4.930316679	0.831531141	0.632226027	-0.375784792	-1.322920485	-0.29864264	-0.489479745	-1.2852421	-2.657174775
AC005863.2	-1.885961574	-2.473022364	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-3.551640217	-2.608388584	1.13239762	1.226587225	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-0.782705657
AC005884.1	-3.470924075	-2.110452285	-2.447299985	-3.783866594	-2.752086183	-4.596620308	-5.136602718	-3.345354179	-2.107068315	-1.870274314	0.011238331	0.262042016	-0.950719337	0.041034972	-0.633165404	-1.072212275
AC006042.8	-5.055886575	-3.695414786	-5.254654907	-3.783866594	-3.489051777	-4.596620308	-3.551640217	-4.930316679	0.277595535	-0.285311813	-4.07622451	-1.322920485	-0.057634541	-1.337476651	-0.633165404	-1.434782354
AC006050.2	-0.412030386	-0.235983167	-3.669692407	-0.724972905	-3.489051777	-1.789265386	-1.966677716	-2.608388584	-5.276993316	-5.040199315	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
AC006111.1	-1.596454957	-2.110452285	-1.347764312	-1.909397476	-5.074014278	-3.011657807	-0.381715215	-2.608388584	-2.955065221	-5.040199315	0.56763168	0.262042016	1.196122051	-0.489479745	0.861599288	0.712059034
AC006116.12	-3.470924075	-2.958449191	-1.347764312	-1.909397476	-2.266659356	-3.011657807	-3.551640217	-3.345354179	-0.522105814	-1.580767697	-1.754296415	-0.960350405	-0.588149257	-2.074442246	-4.092597023	-0.541697558
AC006116.17	-0.300999073	-1.032449773	-1.554215189	-2.561474173	-0.550452322	-1.137188689	-1.436162999	-0.406754723	1.409507211	1.727985009	-2.491262009	-4.130275407	-3.758074259	-1.337476651	-1.2852421	-4.242137276
AC006116.20	1.133937984	0.948441404	1.374701713	1.260527525	0.903265646	0.158267194	1.339130713	0.95232637	1.13239762	1.334840116	0.968169609	0.823920904	0.634243164	0.86415721	0.2997204	0.802256843
AC006116.21	-1.14899598	-1.579937568	-3.669692407	-3.046901	-2.266659356	-1.789265386	-1.049139876	-0.406754723	-3.692030816	-2.718271221	-2.491262009	-0.670843788	-3.758074259	-3.659404746	-4.092597023	-4.242137276
AC006129.1	-5.055886575	-2.473022364	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-1.049139876	-4.930316679	3.813119103	3.677477108	-2.491262009	-0.223384811	-3.758074259	-3.659404746	-4.092597023	-0.33524668
AC006195.2	0.15356679	-1.373486691	-2.447299985	-1.120901582	-0.550452322	-0.89618059	-0.744285295	-0.28646049	0.21485978	-0.086003005	-0.906299508	0.393286549	-1.436146164	0.247485849	0.2997204	-4.242137276
AC006273.5	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-2.814674623	-3.345354179	-2.955065221	0.741160398	1.415628586	1.36157769	0.634243164	1.766860008	1.688762691	2.061643472
AC006277.2	-0.19790558	-0.422396291	-1.167192066	-0.5108481	-1.904089276	-1.137188689	-2.329247795	-0.842853838	-5.276993316	-5.040199315	-2.491262009	-2.545312906	-2.173111758	-3.659404746	-4.092597023	-4.242137276
AC006296.1	-0.807959062	-1.192914445	-1.167192066	-0.845267139	-1.904089276	-1.789265386	-1.229712122	-2.608388584	-2.107068315	-1.339759597	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
AC006296.2	0.826756474	0.650360051	-0.731092951	-0.01127709	-0.986551437	-0.509157467	-0.492746528	-0.842853838	-2.107068315	-2.718271221	-1.754296415	-4.130275407	-3.758074259	-2.074442246	-4.092597023	-4.242137276
AC006372.1	1.544026267	1.859174066	1.66420833	1.201026513	1.914670409	1.131300147	1.805911788	1.915173372	-0.232599197	0.089083702	-2.491262009	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-2.657174775
AC006372.4	-2.248531653	-2.473022364	-2.447299985	-3.783866594	-5.074014278	-3.011657807	-2.814674623	-2.608388584	0.080558688	-1.580767697	-1.268869588	-0.670843788	-3.758074259	-3.659404746	-1.2852421	-1.920209181
AC006486.1	-0.532324619	0.077174718	-1.167192066	0.412530619	-0.029620158	0.158267194	0.535822624	0.495948075	1.381218167	0.792690699	2.333166426	2.903147595	1.52732796	2.362963067	2.316793914	1.866387181
AC006499.5	-1.596454957	-1.579937568	-2.932726812	-3.046901	-1.167123682	-1.426695306	-2.329247795	-1.023426084	-0.884675893	0.004194804	-2.491262009	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-1.920209181
AC006539.3	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-3.551640217	-3.345354179	-1.189530475	-0.18221832	-4.07622451	-1.322920485	-0.29864264	0.247485849	-2.507634522	-1.072212275
AC006942.4	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-3.551640217	-3.345354179	-1.817561698	-5.040199315	-2.491262009	-1.808347312	-1.436146164	0.732912676	-0.633165404	-1.072212275
AC006946.15	-1.14899598	-0.070923921	-3.669692407	0.245880749	-1.904089276	-1.426695306	-1.966677716	-0.842853838	-2.955065221	-0.792271802	-1.754296415	-1.808347312	-3.758074259	-3.659404746	-2.507634522	-2.657174775
AC006946.16	-2.248531653	-2.473022364	-5.254654907	-1.281366254	-2.752086183	-1.426695306	-2.814674623	-3.345354179	-0.232599197	-1.580767697	-2.491262009	-4.130275407	-1.436146164	-2.074442246	-4.092597023	-4.242137276
AC006960.7	6.07532733	6.094118859	5.003911127	5.113978862	5.866299319	5.841131764	5.857043343	5.860031817	3.36325162	3.479436937	-1.754296415	0.262042016	-3.758074259	-3.659404746	-2.507634522	0.005790237
AC006994.1	-5.055886575	-5.280377286	-3.669692407	-0.845267139	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-5.276993316	-5.040199315	-4.07622451	-4.130275407	-1.436146164	-3.659404746	-4.092597023	-1.920209181
AC006994.2	-0.19790558	-0.525489784	-1.167192066	-2.198904094	-0.119817967	-2.274692213	-0.613040761	-0.406754723	-1.817561698	-1.339759597	-2.491262009	-2.545312906	-3.758074259	-3.659404746	-2.507634522	-4.242137276
AC007038.7	-1.885961574	-2.958449191	-5.254654907	-1.281366254	-2.752086183	-1.789265386	-1.966677716	-1.023426084	1.491191009	1.701267671	1.596200832	1.36157769	1.099906736	2.068515708	1.461991829	1.640505773
AC007091.1	4.75949672	4.428706526	4.715450983	4.44013508	4.431797276	4.319259071	4.768784288	4.693564811	3.481229898	3.54851532	-0.169333914	1.227276598	-3.758074259	-0.489479745	-1.2852421	1.485783179
AC007099.1	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-0.75343136	-5.040199315	-2.491262009	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
AC007099.2	-0.101690265	-0.888059864	-2.932726812	-1.909397476	0.653906177	-0.204302885	-0.744285295	-0.175429177	-1.370102721	-3.455236815	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
AC007128.1	-1.596454957	-3.695414786	-2.447299985	-5.368829095	-2.266659356	-3.011657807	-3.551640217	-2.608388584	-1.817561698	0.089083702	0.56763168	-0.042812566	0.329388582	1.294791564	0.551259167	-0.541697558
AC007131.1	1.685580411	1.899531804	1.590835144	1.372637891	1.64023124	1.131300147	2.023268619	2.345807726	0.450927138	-0.396343126	-4.07622451	-1.322920485	-3.758074259	-2.074442246	-1.770668928	-1.072212275
