WT_RNA_Rep1	WT_RNA_Rep2	WT_RNA_Rep3	Null_RNA_Rep1	Null_RNA_Rep2	Null_RNA_Rep3
WNT3	3.54591633562472	3.84430170749239	3.35164082424027	5.63144099528461	6.02513780536404	6.01886295574819
RPS7P11	6.40979935214575	6.61627541391369	6.87752409220741	6.14857289484046	6.27337284676369	6.53129683103134
NSF	5.95019448883207	6.02089938718829	6.00429819904913	5.75375009845559	5.90325848810689	6.04572378970866
LRRC37A2	5.26562824845912	5.41233708665467	5.13185961636036	4.64801226493408	4.7981548303465	4.50212810661508
ARL17A	4.62921898231929	4.54429326770881	4.45365243110876	4.05377713596932	3.72977566725139	4.25186756921327
RDM1P2	-1.41232113998401	-1.60545385179587	-1.17192113181674	-0.87635364491409	-2.10311434691335	-3.0933158779744
LOC124904014	-1.54356567326227	-0.48346332741726	-0.882414514621756	-2.46131614563525	-2.84007994107956	-2.24531897141945
LOC100132570	-1.54356567326227	-0.738720382659335	-0.717355268351259	-2.074293022526	-2.30956522438078	-2.24531897141945
DND1P2	2.04711047865328	2.20795011493454	2.50364391768532	2.3812759564789	2.31642454460043	2.46127297370324
MAPK8IP1P1	0.805583890360119	0.535901997449671	0.448230797366716	1.15112709150802	0.978679744250295	1.27125655432146
KANSL1-AS1	1.02990118862106	0.965294789705585	1.40410824413441	0.0670628267195428	0.676495584661347	0.562035950638156
KANSL1	6.19372191511148	6.14668078997496	6.08056909934106	5.76120012813214	5.62707271462179	5.57840208715484
MAPT	1.7151685951379	2.31270785614767	2.42633819151787	-2.46131614563525	-0.518151846192196	0.0110207818403376
ARF2P	1.83890396356015	2.47199023362948	2.12303991547035	1.09563197891631	0.860359777061534	1.02769952298697
LINC02210	2.79543593498404	3.46443024231663	3.77189603279014	2.14658316636307	1.64104674865706	2.39853721835528
RPS26P8	5.58129415664851	5.49381659608266	6.16032266756032	5.91071174446552	6.15081190715168	6.34506015242462
MAPK8IP1P2	0.403966906843597	0.139973321118532	0.612350177127823	0.915059733274493	0.619351677557739	1.02769952298697
DND1P1	2.00075484296154	1.89954034422187	2.03319329808787	2.03300099064591	1.50569489576217	1.70369709986175
RDM1P1	-3.61395500115367	-1.99247697490512	-1.53449121120145	-2.074293022526	-4.42504244180071	-3.0933158779744
LOC102724345	0.958934667266916	0.610864055130893	1.17122344898032	0.247635072361364	-0.455416090844234	0.312676481701439
LRRC37A4P	6.27448384959157	5.89439203528733	5.63304640753342	5.16635803105732	4.45454080781207	4.24475191956822
LRRC37A3	3.55396486439827	3.48450284494303	3.30920555791988	3.17586603821617	3.25912173662755	2.41130451442915
LOC105369225	2.05847034081783	1.85397776684143	1.76667832351912	1.62614669561509	1.73818790706759	1.70369709986175
PLEKHM1	4.19982619006337	3.73124959577189	3.99651885143898	4.00942093387543	4.12570434358253	4.72046531324264
ARHGAP27	3.59354745810512	3.40248032974635	3.86598166032085	2.84667275829424	2.93543889385604	3.50659696421273
TBC1D3I	2.44349527103023	2.93279215001826	3.20504832662858	2.766022098306	2.307407671243	3.18094578328265
TBC1D3G	4.11804278549008	4.35011059054834	4.12982908113299	3.80258500401608	3.88632746138807	3.88167223401753
LOC100420851	1.48196941884487	1.46695464373218	1.15000696307062	1.3539439745077	1.02341805901558	1.66157162418907
CCL3	-5.93588309604103	-3.37098859815885	-1.83934579272987	-4.57679336305518	-2.84007994107956	-5.41524397286176
ABR	6.29022800209136	5.84575726003646	5.85578012551476	5.71667828578295	6.02788514262064	5.74273447708367
TIMM22	5.3408229238514	5.06613924611396	5.43129307346064	5.57083557218867	5.73860723421511	5.88568051811454
NXN	6.94503961454552	6.95251658211805	6.85925674718375	7.16031311241975	7.4000488445537	7.35892536245642
RPH3AL	2.37245593409838	2.00057026445312	1.98608070224975	1.99306224527577	1.77789761686956	2.17721306440632
FMN1	1.82566813640345	1.46695464373218	0.731402848771586	3.26660430892795	3.14227989978471	2.42395981523518
GREM1	1.39503378207359	1.58320771222803	0.893370328434979	0.467600756303272	0.497789697676825	-0.370849853503307
ARHGAP11A	5.29713733043347	5.42926420821354	4.89416805864103	5.6794153254722	5.26320786733246	4.95217077838507
GOLGA8N	0.507060399807701	1.61996626223815	1.86109392541122	0.31397756719006	-0.228645228997211	0.467399076500081
ARHGAP11A-DT	-0.726429730412078	-0.48346332741726	-1.17192113181674	-1.40686836161287	-4.42504244180071	-2.24531897141945
WHAMMP1	0.858532770309078	1.77468885703679	1.08441862144305	1.05741265668582	0.932509562817369	0.467399076500081
LOC102724078	1.1621489869195	1.44663465935258	1.63543379024086	2.10970716412804	1.68348201497745	1.29900154480436
CHRNA7	3.39279183128692	3.13680604203985	3.47620338959479	3.09327270604239	2.8260454125362	2.92905193505406
DEPDC1P1	1.48196941884487	1.4260243796773	-0.254383292008714	0.52474466340688	0.179819616358146	-0.557262977734188
OTUD7A	1.81230975354843	1.54548804627887	1.31159610534487	1.18697229045474	0.884812820786072	0.888536775315343
LOC400347	-2.47645147740373	-2.88556177098861	-3.1194537119226	-2.46131614563525	-1.2551174403584	-2.24531897141945
LOC105370939	-4.35092059531987	-5.69291669304621	-3.60488053909285	-3.83982776888898	-2.10311434691335	-1.32778113161142
KLF13	6.31293396323747	6.04981378347296	6.22071431037054	5.51464202326843	5.53833534515428	5.33378740917844
LINC03034	-1.41232113998401	-1.44498917960262	-0.797525617035243	-3.83982776888898	-4.42504244180071	-0.557262977734188
LINC02352	-2.23544337789994	-0.563633676101244	-0.569256629362125	-3.83982776888898	-3.68807684763451	-3.0933158779744
TRPM1	-3.12852817398342	-5.69291669304621	-5.92680863398021	-2.99183086233403	-2.10311434691335	-1.50835337725324
MTMR10	4.35758855279711	4.05359762809225	3.97556648050582	4.53085963791824	4.17363043895135	4.00471620498613
FAN1	5.43752586418767	5.47136174525496	5.26979349254296	5.43676194683628	5.24088559320147	4.82911986225875
LOC388104	-0.0532400466791864	-0.138327841368573	0.643046974350739	-0.0532314069981691	0.293775805655232	0.562035950638156
HERC2P10	-1.41232113998401	-0.48346332741726	-1.28295244420548	-2.25486526816782	-2.30956522438078	-1.71480425472067
LOC124903453	-0.806600079096061	-0.48346332741726	-0.717355268351259	0.0670628267195428	-1.36614875274715	-0.285960955916794
LOC101930434	-4.35092059531987	-1.04906050327149	-5.92680863398021	-4.57679336305518	-3.20265002046427	-3.0933158779744
LOC100288637	3.73830917210466	3.60857950193634	3.52646200003041	3.15339369847996	2.76807218701349	2.68804383555026
ARHGAP11B	4.15819458963088	4.40905897790302	3.37010757289908	4.1590446851053	3.96584302548491	3.06453629116734
GOLGA8H	1.3587376528506	1.97241922413897	2.31636534949274	1.51772423572911	0.329845060362754	1.7844283719746
ARHGAP11B-DT	1.3587376528506	1.38389890400462	1.01570587135903	-0.184475940276422	-1.48644298646486	-0.771387783087035
ULK4P1	1.61101136384661	1.75829441878612	2.06754480287865	1.13286488511529	0.704240575144251	1.35294035191517
DNM1P29	-3.12852817398342	-1.30059927026745	-2.46737701534291	-3.35440094171873	-6.01000494252187	-3.8302814721406
LOC100288482	-2.47645147740373	-1.99247697490512	-4.34184613325905	-6.16175586377634	-6.01000494252187	-5.41524397286176
GOLGA8R	0.934481623542377	1.20190107026173	1.70981598656344	0.28118763207239	-0.177114928357129	0.467399076500081
LOC105376704	-0.726429730412078	-0.407514474183962	-0.882414514621756	-2.074293022526	-3.68807684763451	-3.0933158779744
GOLGA8Q	0.958934667266916	1.50675565179015	1.78055049810067	0.438156978410789	0.098519514256298	1.06048945810464
DNM1P50	-3.12852817398342	-1.44498917960262	-1.4032466779232	-3.35440094171873	-6.01000494252187	-3.8302814721406
ULK4P2	1.48196941884487	1.79089908421805	1.92494040743585	0.936276219184189	0.559850665809077	1.06048945810464
LOC105370751	0.722328386710767	0.876938915284738	1.6045728265361	1.89894006791122	1.16990414749306	1.29900154480436
CHRFAM7A	3.15951392675153	2.96171933548176	3.24561887466527	2.80691092941887	2.42878691005639	2.73957413619034
LOC728424	-3.61395500115367	-1.99247697490512	-4.34184613325905	-0.669902767446663	-1.2551174403584	-2.24531897141945
LINC02249	-0.0532400466791864	-0.201063596716535	0.00392870358267711	1.0181532262386	1.08802714043866	0.774580586018257
GOLGA8T	1.18305797668248	2.02818249566097	2.40858172071372	1.36962559673997	0.731462043879276	1.59598328256149
ULK4P3	1.53172245404197	1.74171153459051	2.10109736258968	0.936276219184189	0.731462043879276	1.27125655432146
DNM1P28	-3.12852817398342	-1.44498917960262	-2.46737701534291	-3.83982776888898	-6.01000494252187	-3.8302814721406
GOLGA8J	0.982980141233567	1.67340552119961	2.19731267784898	1.20456635046948	-0.177114928357129	1.06048945810464
SYNGR2P1	-1.18099559387756	-1.30059927026745	-1.67888112053662	-1.91382835033275	-1.92254210127153	-0.891682016804747
NCAPGP2	-0.263457754069532	-0.738720382659335	-1.28295244420548	-1.63819390771933	-1.76207742907829	-1.16731645941817
HMGN2P5	6.94427436056078	6.77086309228917	7.08947734812861	6.75057214891076	6.58501937609177	6.78350799233198
TJP1	7.09392175158967	6.74717383190428	6.43705234274932	7.14131135006658	7.17657360911118	6.4920222756693
LOC105370743	-1.68795558259744	-2.23348507440891	-0.641406415117961	-1.51789967400161	-1.36614875274715	-1.16731645941817
LOC100130111	-0.263457754069532	-0.938029190882742	-0.569256629362125	-0.54704601966113	-0.800551576892921	0.0110207818403376
NSMCE3	5.16280700063257	5.14076405560853	5.21082296425522	5.22787547548418	5.47229883980131	5.58546029614949
FAM189A1	2.66030666010338	2.42082547300298	2.67681771100598	2.48570256267858	2.66595209041988	2.41130451442915
APBA2	6.05457546903268	5.85831091055208	5.60895274400645	5.04464805019751	5.14164588745155	5.06756398386491
PDCD6IPP2	3.38829745057771	3.51409762713132	3.78571836645961	3.24551190046839	3.17238941088266	3.38888704832156
LOC100289656	0.693473524038582	-0.335364688428126	-0.145448920455549	0.606428461000588	0.884812820786072	0.366115740662899
WHAMMP2	-0.32117325192582	0.750026802802518	0.731402848771586	-0.328865849611596	-0.395295098406663	-0.660356470698292
GOLGA8M	-0.50961834133893	0.0350037615169892	0.731402848771586	-0.279112814414497	-1.61768751974311	-0.285960955916794
LOC100419574	-0.38129424436339	-0.266651938344112	-0.312098789865001	0.438156978410789	-0.395295098406663	-0.285960955916794
HERC2P9	5.55747202545388	5.69456217279617	5.57253899889639	5.75896915597484	5.3666631193358	5.25629709385012
LOC124903450	5.48565581080725	5.66628379208742	4.43623099627631	5.38369131790176	5.08605129665908	3.65889748989075
HERC2P11	0.130206094416745	0.646933309838415	0.673104208206919	0.105030676918563	-0.965610823163418	-0.129841753999512
ABCB10P4	-0.207962641477829	-0.738720382659335	-2.46737701534291	0.178094139108286	0.0123628705065833	-0.0576919682436765
ABCB10P3	-0.578331091422944	-0.938029190882742	-2.46737701534291	0.178094139108286	-0.228645228997211	-0.20579060723281
HERC2P1	-0.981686785654153	-0.563633676101244	-1.67888112053662	-1.51789967400161	-2.10311434691335	-1.95581235422446
RPL41P2	3.91742645936265	3.70582699889198	4.57999480381544	3.44372365428533	3.49183224238043	3.72686308444079
HERC2	7.69677137406845	7.35471848067882	6.97386952476315	7.85896370002579	7.55735701558466	7.02951211683327
OCA2	-0.981686785654153	-0.078206848931002	-0.717355268351259	0.826928822995828	0.465728488444527	0.650845217596012
ABCB10P1	-0.263457754069532	-1.78602609743769	-1.53449121120145	0.142024884400765	0.0123628705065833	0.562035950638156
TUBGCP5	5.25948911136171	5.24592776441996	5.03680998346376	5.00628940444775	4.77217425130934	4.80996346408174
PRB3	-1.84842025479069	-2.23348507440891	-1.17192113181674	1.15112709150802	1.08802714043866	1.40493498955343
LOC107987435	-1.41232113998401	-1.04906050327149	-0.882414514621756	-0.54704601966113	-1.92254210127153	-1.95581235422446
TAS2R67P	-3.12852817398342	-3.37098859815885	-4.34184613325905	-1.51789967400161	-2.55057332388457	-5.41524397286176
SMIM10L1	4.95817675023299	4.51531766529358	4.70890948635084	5.31245707341761	5.19150640197827	4.95217077838507
TAS2R31	-1.68795558259744	-1.78602609743769	-2.7568836325379	-2.99183086233403	-1.92254210127153	-3.0933158779744
TAS2R19	-1.84842025479069	-1.44498917960262	-3.1194537119226	-3.35440094171873	-2.30956522438078	-5.41524397286176
TAS2R20	-0.726429730412078	-0.407514474183962	0.673104208206919	-0.952302498147388	-0.337579600550376	-0.891682016804747
TAS2R14	-2.02899250043251	-5.69291669304621	-2.01991803837169	-1.76943844099758	-2.55057332388457	-3.0933158779744
PRH2	-1.68795558259744	-0.335364688428126	-1.53449121120145	-1.40686836161287	-2.10311434691335	-0.891682016804747
IFITM10	-1.68795558259744	-1.44498917960262	-1.83934579272987	-3.35440094171873	-1.61768751974311	-1.50835337725324
KRTAP5-1	-4.35092059531987	-5.69291669304621	-5.92680863398021	-2.46131614563525	-1.76207742907829	-1.50835337725324
DUSP8	-0.0532400466791864	-0.0204913510747145	0.376972114196894	2.44926893353101	3.13210211478068	3.36939087269576
FAM20C	6.39026546516453	5.54727836093372	5.88014369423053	6.17391362316977	6.09295494338825	5.92738632581665
LINC03014	-1.2920269062663	-0.078206848931002	-0.569256629362125	-1.91382835033275	-2.10311434691335	-1.71480425472067
LINC03015	0.53985033492537	-0.078206848931002	0.00392870358267711	0.377402947331693	0.0560842479359014	-0.557262977734188
LOC105375114	-3.61395500115367	-5.69291669304621	-5.92680863398021	-1.51789967400161	-2.30956522438078	-1.71480425472067
LOC101929756	-2.76595809459872	-4.10795419232505	-5.92680863398021	-1.30377486864877	-0.880721925576905	-1.71480425472067
LOC105375113	-1.18099559387756	-0.938029190882742	-0.372219782302572	2.17363449091759	1.9615386114289	1.66157162418907
LOC105375112	-3.61395500115367	-2.88556177098861	-4.34184613325905	-1.91382835033275	-1.92254210127153	-3.0933158779744
LOC102723872	1.07534415938223	1.52625182741595	0.376972114196894	0.708608855807066	-0.0792676049589848	-0.285960955916794
ZBED9	3.05563875003467	3.10474483280755	2.48681929504396	2.56275798934361	2.46167027187017	1.74462736391663
SUDS3P1	2.01248413554365	1.89954034422187	1.27286371085616	2.39666484949233	2.46167027187017	1.7844283719746
LOC100128340	-1.18099559387756	-1.44498917960262	-0.569256629362125	-0.0956666733185656	-0.583740187819773	-0.20579060723281
LOC728554	6.78756454238189	6.93621221098196	7.22087329379027	6.64781131848332	6.82782006667482	7.06124910447983
MCCC2	5.18759170220311	5.13601313460528	5.33704738561587	5.46623392053937	5.40837477684309	5.40253914891277
BDP1	5.23341559975182	5.44855186234687	3.95124227874833	5.38947173982195	5.42410198608808	3.83505444504457
LOC441081	0.805583890360119	1.24959781229303	0.139280556477564	-0.139388050747884	0.0560842479359014	-0.285960955916794
GUSBP17	3.10029051651246	2.53108498115189	2.9649750692381	1.68999317763972	1.80377624869517	1.76466511715317
GUSBP9	2.68250240621758	2.96171933548176	2.16594850693964	1.96236544805285	1.64104674865706	1.64003846263943
CDH12P4	0.858532770309078	0.682122738300714	0.731402848771586	-0.380396150251678	-1.1520239473943	-0.557262977734188
NAIPP4	2.8223401186857	3.1494336503676	2.52027459222944	2.50712912048991	2.05069098916568	1.43024607808261
GTF2H2	5.97812823250023	5.91856925019471	5.74605864245358	6.23885677730566	6.06981314269048	6.0073464610308
NAIPP1	0.832301228735899	1.17744802653719	0.814658352420938	0.105030676918563	-0.282084487958672	-0.461047662474885
NAIP	3.04425648159813	3.275750100149	2.79086778908619	2.71168824873904	2.19456620172733	1.57344071391041
SMN1	6.60642332654156	6.8997739223072	6.93485988663338	6.81498724295798	6.73755868773325	6.9703488407396
SERF1A	5.54035681028282	5.4227772591508	5.8057828019848	5.12653347840463	4.99772317211038	5.17440717365302
CDH12P3	1.24402599397391	1.15257335789816	1.27286371085616	0.0670628267195428	-0.652452937903787	-0.285960955916794
NAIPP2	2.91898528721921	3.24666252126848	2.67681771100598	2.64881577096481	2.16492073997881	1.47957379044618
SMN2	6.55571951065508	6.80168892262501	6.85024115445862	6.74569817454229	6.66705397319008	6.8842502661476
SERF1B	5.49300045596916	5.40313954613474	5.77839174408291	5.0973989050905	4.9694202528096	5.14795229935498
CDH12P2	1.28328542442113	1.27286759161588	1.31159610534487	0.0670628267195428	-0.652452937903787	-0.285960955916794
LOC728506	0.172641360737141	0.496907865833807	-0.569256629362125	-0.0956666733185656	-0.800551576892921	-0.461047662474885
GUSBP15	4.72143535354026	4.9446138584791	4.17253917642298	3.56446229555586	3.19211888130859	3.18094578328265
RARRES2P4	-4.35092059531987	-2.88556177098861	-4.34184613325905	-2.46131614563525	-1.92254210127153	-5.41524397286176
TUBB7P	-1.18099559387756	-0.738720382659335	-0.500543879278111	-0.804203859158255	-0.724602723659623	-0.771387783087035
FRG1	4.75149258739644	4.91163653603283	5.0724867530432	4.78149153212522	4.91406524306347	5.09552019505613
LINC01881	-0.154523382516368	0.535901997449671	-0.145448920455549	0.52474466340688	0.497789697676825	0.0766091234679143
LOC285097	-0.650480877178779	-0.266651938344112	-0.569256629362125	-1.03247284683137	-2.55057332388457	-1.50835337725324
LINC01238	-0.444029999711353	0.496907865833807	-0.0939186198154674	-1.20755955338946	-2.30956522438078	-1.022926550083
LINC01237	-1.68795558259744	-1.78602609743769	-1.67888112053662	-2.074293022526	-3.20265002046427	-1.95581235422446
TBX22	-0.806600079096061	-0.266651938344112	-1.28295244420548	3.12133248924766	3.78278535177919	2.14699845135931
PVALB	0.292935594454853	0.750026802802518	0.992054603294386	-2.074293022526	-2.30956522438078	-1.022926550083
RPL41P3	9.45405067739909	9.55319295948174	9.85298765464093	9.05540667912995	9.1618364303478	9.39998920120132
RBFOX2	7.42043131088709	7.45381107130265	7.12491012319791	7.00738621311163	7.07097909152566	6.74241875434669
